CMD,D,D,D,D,TLAST,TKEEP
DATA,0.5353887472069767,0.7117086182556482,3.7674108599124803,0.9781443518755889,0,-1
DATA,0.7047524979672337,0.7230784244731523,2.830094664182644,1.0675807749113504,0,-1
DATA,0.4299838111111833,0.7880956149767228,2.2911582904500047,1.0266081827386642,0,-1
DATA,0.8977760729259443,1.0392385386647378,1.4581969478930776,1.0332309767151893,0,-1
DATA,0.7873125574442773,1.0348266324170776,2.5490591250175947,0.9172559089705139,0,-1
DATA,0.9416057600512953,1.1065527244254358,1.8603829038870412,0.771369653277638,0,-1
DATA,1.1018900212443568,1.1164475843308104,3.137102510594763,0.5436911255930036,0,-1
DATA,0.9040470556033899,1.0166009525798354,3.0110399500505474,0.34942527510343097,0,-1
DATA,0.905638463054217,1.0419595322465318,3.5843468941215564,0.1318789597545878,0,-1
DATA,1.1607335074416056,1.1955078673798782,1.2786848143759333,-0.15004726802815235,0,-1
DATA,1.2503875180200112,1.183215726560447,3.5396292936838893,-0.43319803976427007,0,-1
DATA,0.9064292151379452,1.0237029689955115,2.3873581431575444,-0.6004288140150366,0,-1
DATA,0.9701986270869285,0.9839791481509548,2.957792183454782,-0.7579239519712955,0,-1
DATA,1.162167907363147,0.9446284478814082,2.179818596158466,-0.9333564228271889,0,-1
DATA,1.206725524713459,0.8418446692007685,2.774456791960607,-0.9287419482684313,0,-1
DATA,0.9754684266975926,0.7068811109498723,2.7870476488277727,-0.9312689476310865,0,-1
DATA,1.4064632510851265,0.7329816384960773,-0.4553655503542667,-0.9005473816555922,0,-1
DATA,0.9829015579786987,0.6381188889473274,1.431190424557104,-0.7929412093617235,0,-1
DATA,1.3458140560998744,0.5213579194360609,2.380170995664808,-0.6138269277416465,0,-1
DATA,1.2103615454687249,0.4450570678716723,-0.6060934302958717,-0.3754516682167489,0,-1
DATA,1.4987939170154592,0.19615434788163055,-0.5613230551148035,-0.12406977815316297,0,-1
DATA,1.1241707298747057,0.16050196714978865,1.1080307249903765,0.1763959678024376,0,-1
DATA,1.044907105817261,0.004813478261397719,-0.5601902386550746,0.34768632908133124,0,-1
DATA,1.066159853031215,-0.06500692292275953,2.0970875695784885,0.6036136255736521,0,-1
DATA,1.3350322745895582,-0.2779272246758329,0.9935116682212868,0.7970208813301255,0,-1
DATA,1.3403874921192631,-0.3060978157540574,0.445217939540445,0.9807684858164185,0,-1
DATA,0.9900355751507748,-0.45611174082618916,0.48726781340635517,0.9955393689068521,0,-1
DATA,1.3892846509049017,-0.5977781312490328,2.833046274414281,1.0190890581908922,0,-1
DATA,1.2473033102798383,-0.6199888725125002,1.723178574927272,1.013062617813371,0,-1
DATA,1.3494994030436471,-0.8600437374192608,2.33240568631348,0.8879905193581044,0,-1
DATA,0.9473033182476871,-0.6901371359270628,0.5447481299270063,0.7400598024978802,0,-1
DATA,0.9799164739727756,-0.833399977544915,2.9531070153799845,0.5956044455622712,0,-1
DATA,1.1103874744631725,-0.9296015972461426,3.416357075483125,0.3220628666753175,0,-1
DATA,1.169724119334854,-0.7761382365160987,1.109498856546486,0.12125749379997786,0,-1
DATA,1.1240204114818808,-0.8865952505215324,1.041774129998216,-0.18168441752247266,0,-1
DATA,0.7995582912536738,-0.7595076384327892,1.7502271946109351,-0.4368116909680048,0,-1
DATA,0.7243744446472901,-0.7063218674506269,1.665754333222675,-0.6534566502873298,0,-1
DATA,0.9792060437026191,-0.8682977614474789,1.9633435687878502,-0.801586521043338,0,-1
DATA,0.5069699525904917,-0.6739281367267231,2.155710590920322,-0.9107909915010077,0,-1
DATA,0.8699840836156634,-0.6916393314525469,2.9918077289568594,-0.9511163308664436,0,-1
DATA,0.6686874534525986,-0.453777470165479,1.6420528236019856,-0.9264126476294814,0,-1
DATA,0.386455384125159,-0.3640362557924166,2.0703090379902567,-0.896944949351413,0,-1
DATA,0.7054273038584684,-0.23496366066755825,2.3926883660911002,-0.7869522372237499,0,-1
DATA,0.5581144278784846,-0.30361208284458135,3.6324015917279073,-0.5610384890017789,0,-1
DATA,0.20487078583567692,0.037465818720699956,1.8682254659204032,-0.3592018448296834,0,-1
DATA,0.40993519897367814,0.025501711960676965,1.391874222717169,-0.10847859813937238,0,-1
DATA,0.37988522974899985,0.1354310165767911,0.7307503805488743,0.126180357551881,0,-1
DATA,0.2198916513955241,0.4184816729161798,2.6178058287976214,0.3622671060821629,0,-1
DATA,0.053836156367551735,0.42650761494353184,1.2207448367478895,0.6155640551797713,0,-1
DATA,0.26153236283280223,0.5880674080349997,-0.37875688487879033,0.7651402133800617,0,-1
DATA,0.1527163727415743,0.5593857688071537,0.9928897264347633,0.9347175219565403,0,-1
DATA,-0.030417620303333115,0.6428341771681307,-0.659495530698559,1.0371997556729406,0,-1
DATA,-0.24443578387745757,0.8818277750846634,1.9163438179180363,1.0599891578673932,0,-1
DATA,-0.40554469028061324,0.9080301714476047,-0.40477610572248324,0.9924253377115149,0,-1
DATA,-0.14471668915010338,0.876578190335316,0.18341788395943348,0.915830518280026,0,-1
DATA,-0.500895791149347,1.1612044405570714,1.8279163236412994,0.8042564716681019,0,-1
DATA,-0.29303212506220544,1.106676460226516,1.1999630164829491,0.5299304006857993,0,-1
DATA,-0.21520734249805884,1.218937329361205,0.3669340420957271,0.3533481293417092,0,-1
DATA,-0.24005563456889045,1.1609347215697567,0.4389731267548568,0.09600736009001959,0,-1
DATA,-0.6115438332047892,1.005929557613364,0.9049652039386423,-0.18755423948740965,0,-1
DATA,-0.6556541822655622,0.982361001408308,2.054889136405314,-0.37999305332226674,0,-1
DATA,-0.5975019068368181,1.0826824764034455,2.3822421317965508,-0.5713837380005924,0,-1
DATA,-0.5798232725801772,1.0727723469269268,2.2245639619186224,-0.7819457579240042,0,-1
DATA,-0.3981286057397379,0.8440628846225675,0.8850387757117011,-0.8454620702382093,0,-1
DATA,-0.8838789635861821,0.7564768019810744,3.347032711615863,-0.9324709635231938,0,-1
DATA,-0.764906107180686,0.8448670910919381,1.6920694904635285,-0.9646329767223607,0,-1
DATA,-0.8137093427762687,0.5705475745007904,1.8760321578045445,-0.8354895510971646,0,-1
DATA,-0.6858894652175078,0.6294109909371098,3.1050553816927913,-0.7044938521028576,0,-1
DATA,-0.519002422291772,0.49658584451451204,3.231783307802686,-0.5297376528183575,0,-1
DATA,-0.915046350162427,0.2172362340945606,2.756138358030567,-0.3755877995176477,0,-1
DATA,-0.6870568662700922,0.2836191602580937,3.3706944638026495,-0.09521651686096512,0,-1
DATA,-0.7636397257539065,0.18457514703947428,3.479699630637541,0.14397447564819235,0,-1
DATA,-0.7034229197465648,-0.058938893756686955,2.2203754387268755,0.3811513754011401,0,-1
DATA,-0.5290294601977759,-0.06839334216314574,3.205967732629118,0.5807603784900534,0,-1
DATA,-0.4847266986858983,-0.24397184910968991,1.951300324322247,0.8208347807523866,0,-1
DATA,-0.9182133741798353,-0.36411840546957874,2.2995499389308174,0.9318425225851108,0,-1
DATA,-0.5587322479053205,-0.4936438548822101,3.4306713109086475,1.0002543170833427,0,-1
DATA,-0.5806773409651516,-0.6501566134133892,2.1487249661453887,1.0230654752276938,0,-1
DATA,-0.7417814693381652,-0.6265478791415281,1.7536956247284303,1.0350234853061233,0,-1
DATA,-0.5968596018249199,-0.620962352014938,2.4637451750164043,0.9497410572524327,0,-1
DATA,-0.7199788917924241,-0.7994187115729929,2.2489274528054732,0.7385663970521782,0,-1
DATA,-0.7252229032446851,-0.7633924632091085,1.0788379693051302,0.5518972749067805,0,-1
DATA,-0.6303411831147021,-0.8167131666167514,1.2506562092286595,0.28814328384171806,0,-1
DATA,-0.605349507910488,-0.9156053187387847,-0.11929940382164461,0.08766520114152122,0,-1
DATA,-0.5521407198592344,-0.8363123105822523,2.4339918880543534,-0.1819040089333693,0,-1
DATA,-0.31628951206536937,-0.7261343233852752,1.159633638196848,-0.4332108761048397,0,-1
DATA,-0.2837941985228036,-0.7211722847642136,0.2954376141327735,-0.5896044362022537,0,-1
DATA,-0.1775126436313329,-0.853270345997044,2.163692780984638,-0.7367397110428213,0,-1
DATA,0.002337895401697987,-0.7495932890034503,2.020745515649103,-0.9150658788459843,0,-1
DATA,-0.27860410457812745,-0.5810697437242596,-0.04505446684066372,-0.9851962909240604,0,-1
DATA,-0.025187611699951762,-0.6341319516038195,-0.3603288963336856,-0.9367612206994085,0,-1
DATA,0.12660175378219873,-0.49384889886047356,0.45627599731591406,-0.8464113913413727,0,-1
DATA,-0.14279621896882339,-0.4182998920201988,1.3849571021687632,-0.7467821607784326,0,-1
DATA,0.06460718361842871,-0.19119555787655923,0.5933628115946996,-0.5767643488615602,0,-1
DATA,0.13937362749400642,-0.15338827496497018,1.907873743227345,-0.3262355794326267,0,-1
DATA,0.016369339101665173,0.1351038049343639,3.1701005698739806,-0.07423123057520373,0,-1
DATA,0.07521844918888575,0.2670098963176849,3.13116685625989,0.10383693385949178,0,-1
DATA,0.47716878140616115,0.187360472406712,0.867209455530399,0.3535237320361153,0,-1
DATA,0.4190996713199089,0.4805060625982305,2.402872028119051,0.6619657212947943,0,-1
DATA,0.3930021560111941,0.5995185300913779,1.380933322070115,0.8463707585930942,0,-1
DATA,0.47335513349075564,0.6854399584304928,2.48473492674706,0.9347649170399401,0,-1
DATA,0.547363474027594,0.8276457688511737,3.051022302189973,1.0622286478123633,0,-1
DATA,0.7764898539623751,0.9079998711480548,4.167575820885707,1.0414985564416865,0,-1
DATA,0.8363715212033735,0.8199872775091295,1.5103565676422397,1.057678637788866,0,-1
DATA,0.592488852533729,0.8712816547909398,2.696255510569297,0.904826913456555,0,-1
DATA,0.86053843712034,1.02157257474427,3.3038042747477627,0.7620722341138869,0,-1
DATA,1.094157634288683,1.2039336936105227,3.2068479620251553,0.5518960235785932,0,-1
DATA,1.0082082616503245,1.2216272056513913,0.9937276102412521,0.33618561247335355,0,-1
DATA,0.7478809755439964,1.1510543520534786,3.725715834172129,0.05478197178375014,0,-1
DATA,1.1568536626922195,1.1344742708857407,2.654004286964364,-0.20612418102111427,0,-1
DATA,0.8236301805288493,1.159187277900593,1.6669570742152822,-0.40570262304668686,0,-1
DATA,0.8286299133231803,1.0357691457638452,2.9875460958316626,-0.6416309525194442,0,-1
DATA,1.1344645572698613,1.0263768355169223,2.8646630775151714,-0.7801120229805575,0,-1
DATA,1.1636523704449573,0.9848891569577799,1.3901849718559147,-0.8734121432139763,0,-1
DATA,1.001585411078178,0.9297767411689096,2.003457290742486,-0.9401143673930983,0,-1
DATA,1.2955131586007995,0.8607292520992084,2.3536795111059696,-0.962027086250955,0,-1
DATA,1.0761805512496596,0.5791727164002791,2.5041999287848387,-0.849396572684274,0,-1
DATA,1.1628138289310004,0.555223798539771,-0.6807055120133276,-0.7474315799034119,0,-1
DATA,1.41912823190951,0.44969042646983826,1.9195457175869417,-0.592791179992074,0,-1
DATA,1.2445512154727134,0.36398633796497415,0.13674954871999223,-0.37435289938109534,0,-1
DATA,1.4013322532178996,0.16053570925477884,0.8173423529093877,-0.1371858661133977,0,-1
DATA,1.2381711099731882,0.11630496313742293,1.8214878321448627,0.14194847955298046,0,-1
DATA,1.0070630413304553,0.0711975264441568,0.14591213478526732,0.44363217019446327,0,-1
DATA,1.02515406584142,-0.2896663573941357,1.2151578039039495,0.6401316782614219,0,-1
DATA,1.1291719878208073,-0.4059569805410276,-0.29382963774293314,0.7671779710253559,0,-1
DATA,1.4384809787393105,-0.4894334720682955,2.431115776904845,0.9419787918802196,0,-1
DATA,1.223208236813335,-0.3841294438630699,2.3404551843032393,1.0382251956707091,0,-1
DATA,1.4118105360058655,-0.6139620622156887,0.34575072563671455,1.068905751456895,0,-1
DATA,1.1683532050684504,-0.7351923466839287,0.7293149395116304,0.9869406057710726,0,-1
DATA,1.163716243765703,-0.6978736623218365,1.3247079856789634,0.8773598677268851,0,-1
DATA,1.2927607332369684,-0.7164606949324013,1.7708177676723627,0.7792240981133158,0,-1
DATA,0.8032724061797727,-0.8142980026922899,1.8145341596207663,0.5528368569836648,0,-1
DATA,0.9924486317211023,-0.7665057420016578,3.837140695378979,0.3345020260784666,0,-1
DATA,0.7725323609494565,-0.9847719054362619,1.0303147112493687,0.10848071070462713,0,-1
DATA,0.9610801586291216,-0.7876246840923973,3.422224960342721,-0.19549236622431665,0,-1
DATA,0.7956542751908651,-0.9573148561868408,4.051082306338723,-0.4083169242209052,0,-1
DATA,0.835143305796355,-0.7049207334638723,3.11675576678672,-0.6119951261674669,0,-1
DATA,0.5423446079809467,-0.7546936559699037,2.1734873897812883,-0.7765525157384114,0,-1
DATA,0.687874842608809,-0.6375100166778414,3.453145472382942,-0.8551652020819618,0,-1
DATA,0.6630522885074378,-0.7001155682307669,1.8977440353067303,-0.9388675709433102,0,-1
DATA,0.636699451332351,-0.5411155153238314,3.31696707874635,-0.9080639521821127,0,-1
DATA,0.37815719468991144,-0.36399755107135295,2.101674607927147,-0.8833669667789451,0,-1
DATA,0.5216661649818158,-0.18583029255637984,3.804689897518195,-0.7165654835081314,0,-1
DATA,0.6239954750121793,-0.10339092178951628,3.6722393865461274,-0.5875473321711306,0,-1
DATA,0.5365212125949189,-0.08592742694976821,1.508320606236517,-0.31613531841568904,0,-1
DATA,0.5186105585901709,-0.01153641013741502,2.0753311936787573,-0.10109602651938837,0,-1
DATA,0.24243561427948834,0.12627598584846025,0.24257487707459285,0.13328199209222208,0,-1
DATA,0.21851219953528025,0.23455175899721106,1.3655248391781232,0.3605643606917516,0,-1
DATA,-0.10975267213853673,0.4168274212536729,0.7526325305870525,0.6120066214496,0,-1
DATA,0.18632390691551529,0.5309188972082148,0.8620918068284278,0.8583677922413084,0,-1
DATA,0.057096479336230466,0.7762055501140446,1.7000103025798476,0.9525650829081345,0,-1
DATA,-0.23549949787588237,0.7111657375622975,0.13912549966878873,1.0440998633549463,0,-1
DATA,-0.22370121090684558,0.9332954085838319,1.7643195590035694,1.0128545878258217,0,-1
DATA,-0.3016688938226338,1.05302714163844,-0.8123619638075495,1.013916557813839,0,-1
DATA,-0.45010239502799054,0.9742173932698487,-0.05273496288547652,0.8816877055767414,0,-1
DATA,-0.4509913557954821,1.1021089882184874,2.130415991194268,0.7588463574618319,0,-1
DATA,-0.31041590036446987,1.1628110222060348,2.0433439259700172,0.5558656573023498,0,-1
DATA,-0.3525459203327368,1.2209710049103029,1.9783116441727921,0.35341434652232745,0,-1
DATA,-0.48562271472833723,1.2425183497026386,0.7074119650219005,0.054552541348831654,0,-1
DATA,-0.573684574205563,1.063824294343156,1.9614179520915886,-0.17154059691970075,0,-1
DATA,-0.6697716381789822,1.1629832241877844,0.38527553653408186,-0.44968890921940174,0,-1
DATA,-0.5507524143747182,1.0218151327743132,2.753916928483811,-0.6021848322591139,0,-1
DATA,-0.4272414648715783,0.8914274267813007,0.26714974810229647,-0.7665667638477275,0,-1
DATA,-0.7668315284648455,0.9551062579656524,2.0457429519518646,-0.8716966880968714,0,-1
DATA,-0.7043745499311113,0.796060861708185,0.6165521926259707,-0.9237160702251362,0,-1
DATA,-0.9200384828845922,0.8699396146428507,0.562888034532715,-0.9705574981017959,0,-1
DATA,-0.5636569285232158,0.7720968127382482,3.187330516291588,-0.8806071280314827,0,-1
DATA,-0.6564970489389251,0.4947741538471868,3.433610903738722,-0.7449048283661357,0,-1
DATA,-0.9668635328290786,0.5136009814935129,3.2767377209767137,-0.5326702692953451,0,-1
DATA,-0.7647447773217453,0.43344833501165764,3.4777055137066326,-0.31244050745047086,0,-1
DATA,-0.9453015157184077,0.1327669161563369,1.736706620728419,-0.05710088011378921,0,-1
DATA,-0.8860558022518217,0.11284476904881294,3.853464547130735,0.1517450107342425,0,-1
DATA,-0.9198163963943671,0.04962523832948279,1.7217115183540528,0.4542287036092974,0,-1
DATA,-0.9244015673549006,-0.12497551927523046,4.054630916043511,0.637719951652208,0,-1
DATA,-0.550092805233199,-0.30543856171709727,2.2799550926377528,0.7676937225183808,0,-1
DATA,-0.55340363899764,-0.5127793853850978,1.5131939362885123,0.999559905568022,0,-1
DATA,-0.5569703161401027,-0.402979918905751,2.8225781638647005,1.0332855526013052,0,-1
DATA,-0.6510293910110652,-0.5902641608159684,2.6055194807168585,1.068419989249158,0,-1
DATA,-0.6145305089262301,-0.7163400109569564,1.7419349483553814,0.9985983097138715,0,-1
DATA,-0.4053938510404142,-0.8348219668593623,2.794953941976832,0.8782485808260772,0,-1
DATA,-0.4121430162418474,-0.8268807613475953,1.835569715193817,0.7122136774415548,0,-1
DATA,-0.6883432716322408,-0.7451661838819064,1.1525755614988753,0.5321284794850569,0,-1
DATA,-0.3159064613597991,-0.8315283061559312,-0.2611833760629344,0.2746185443056423,0,-1
DATA,-0.4882608662743313,-0.9212698202258657,2.5496683116570495,0.06380285858419221,0,-1
DATA,-0.17752037034477575,-0.7447693904770873,-0.46888548331085955,-0.14854408689281123,0,-1
DATA,-0.2835245051315911,-0.9216535863494447,0.5230263926557331,-0.45572111176671226,0,-1
DATA,-0.2669766093289939,-0.8171428784303565,2.070210638626976,-0.6698497245763441,0,-1
DATA,-0.3170792821765099,-0.6826349784126602,0.2909214081238116,-0.814377513701984,0,-1
DATA,-0.3694958930808624,-0.5962276396695764,-0.7200647235620756,-0.8989282807145502,0,-1
DATA,-0.21689983235063237,-0.5384686490915043,2.3769991428661315,-0.9428086062402692,0,-1
DATA,0.11422312820888175,-0.6017643874728557,0.5978478015741387,-0.9686868110711856,0,-1
DATA,0.044711078149877126,-0.2971255250208623,0.7461806483385236,-0.813404917918606,0,-1
DATA,0.09965251336961639,-0.34579699034971223,2.4626487046609933,-0.7664721791236462,0,-1
DATA,0.18062300758850863,-0.17426630170717897,-0.4433679892389553,-0.5257595757873161,0,-1
DATA,0.054127854662284744,-0.06427862844520901,0.942298625311523,-0.3310772810267944,0,-1
DATA,0.3635043074905048,-0.010077851206021823,0.6029782215542662,-0.0857567828724691,0,-1
DATA,0.05656470099625221,0.2925077744196807,3.0453314736888264,0.20346852106533164,0,-1
DATA,0.3472493613563156,0.21188645749148602,3.5160952742711657,0.43027529833845524,0,-1
DATA,0.1796300873719429,0.3883288769088605,3.1710018444388557,0.5965099071887625,0,-1
DATA,0.399108558870901,0.6265327429257699,1.3309716131307288,0.8652015132142333,0,-1
DATA,0.6869461853792478,0.6647521973874095,2.3885495734889863,0.9678158089008632,0,-1
DATA,0.6230260657761991,0.7575948779028588,2.981662979925116,1.0306997730214587,0,-1
DATA,0.5362459781825535,0.7394281905921991,3.768243575164255,1.0115947276857284,0,-1
DATA,0.659679832600579,0.8792671100510736,2.444480141023068,1.0018409165720994,0,-1
DATA,0.7143538914895402,0.8839939320113898,2.898305992743573,0.9278137989456312,0,-1
DATA,0.6063210847628826,1.1376829923086866,3.818614975401098,0.7731744183496541,0,-1
DATA,0.6823053742738496,1.1419722326776496,3.4138974463069274,0.5267260707985038,0,-1
DATA,0.6842492327327028,1.1533605249908905,1.0400323401566773,0.3318079958340701,0,-1
DATA,0.82153418122974,1.1454070056328396,1.2881007932326658,0.010871307988826021,0,-1
DATA,0.9664223133387759,1.1742386993047742,0.9380077421891435,-0.2458910795224008,0,-1
DATA,0.9511723930210076,1.2075521444281223,1.2692526662297683,-0.4161586560504298,0,-1
DATA,1.1145970573924213,0.9974697426354099,1.795207846048006,-0.6746459245570611,0,-1
DATA,1.3102554455173547,1.0038361292210438,2.506597165507111,-0.7513326266649164,0,-1
DATA,1.1814202787699992,1.0208515333875647,0.2722965468428677,-0.8628442193519037,0,-1
DATA,0.9363462026490048,0.9762651305511749,1.5077429081990519,-0.9214491481654192,0,-1
DATA,1.2400152169740692,0.767168257842312,0.6527129818432158,-0.9521079407707215,0,-1
DATA,1.3405764630029788,0.6864222961098352,0.6034848806864505,-0.8464783894658064,0,-1
DATA,1.3094914207573636,0.5688268560614251,0.3353269785978854,-0.6678434283790898,0,-1
DATA,1.0827072077128543,0.4285023405114595,0.45803745470519575,-0.5145974297579593,0,-1
DATA,1.037669571820025,0.2772784920803173,1.4663304270629358,-0.2938023126688666,0,-1
DATA,1.3458062299132938,0.26872127818347763,1.5631526430426077,-0.0476172611945178,0,-1
DATA,1.032518414867607,0.10640057976857957,-0.3094804070500111,0.18675246214488495,0,-1
DATA,1.1522370476512875,0.031288938285073564,1.4595950365623738,0.3982580601869436,0,-1
DATA,1.4485350444588505,-0.28245229523689563,0.3698919057897718,0.6869115988969787,0,-1
DATA,1.387160774483204,-0.22452700599916572,1.0799704258000347,0.8066230617004262,0,-1
DATA,0.9624290907169997,-0.48510693473360655,1.1946864340623842,0.9588694618096965,0,-1
DATA,1.1821644945281045,-0.6319544807185099,1.6343707515981332,1.0774174676513097,0,-1
DATA,1.3246746879099416,-0.6191446515959451,0.06591556335888399,1.0286977936879536,0,-1
DATA,0.9200294100194335,-0.7994253635975145,3.0783632583504406,0.974924311130673,0,-1
DATA,1.1294438724648013,-0.784448750099679,1.4890809830268517,0.9242603896184136,0,-1
DATA,1.0100241316865661,-0.7043943680202075,1.7130002243481137,0.6782222615748577,0,-1
DATA,0.9235056570938791,-0.9580229461630321,2.779482555571026,0.5472868982328203,0,-1
DATA,1.2202508660627953,-0.8354879177919553,1.988416836261339,0.2477354119464708,0,-1
DATA,0.7919093742514207,-0.9843751039410242,2.219997569455373,0.027796590445777678,0,-1
DATA,0.7591353208480089,-0.8937179101978683,0.8973330237195861,-0.19150350475183656,0,-1
DATA,0.8780405342472208,-0.8406035763592503,1.5009342915318484,-0.472001927678878,0,-1
DATA,0.8451031021003594,-0.8222703800435204,1.9712408866611064,-0.6853429315212708,0,-1
DATA,0.7574270489494063,-0.8370006040515129,2.1439097497321993,-0.8259979040698148,0,-1
DATA,0.6681090006332175,-0.8000099398882797,2.895409148036863,-0.8675280724447588,0,-1
DATA,0.4063534205563899,-0.4928238067542319,3.8235235792116815,-0.970713350643947,0,-1
DATA,0.5845903219506763,-0.4006371795938377,4.040296919468726,-0.9225788922908353,0,-1
DATA,0.28354234742488965,-0.46621330113162274,1.616709557777336,-0.8129237395838018,0,-1
DATA,0.2997316362322889,-0.31751799339152226,3.2689597837771203,-0.7493134612568686,0,-1
DATA,0.4157768043056853,-0.28980776998153585,3.4322090796694624,-0.5361740184948272,0,-1
DATA,0.332065320168133,0.03900820277495609,1.2529836301045714,-0.3403820156486989,0,-1
DATA,0.3558464162364247,0.12435996069865932,0.44297731365180726,-0.07165029531918234,0,-1
DATA,0.09997639038672711,0.26705286048541943,2.452270008678847,0.18048803100231112,0,-1
DATA,0.3142433533991916,0.31113570850965333,2.0948256257262923,0.4288563453146613,0,-1
DATA,-0.012331684525123648,0.404824291900464,1.7453266691150326,0.6504815709443698,0,-1
DATA,0.1801283180222377,0.6636446337583998,-0.22042812247069943,0.8020632233260109,0,-1
DATA,0.012736928101190814,0.623911705091501,-0.6336784106025275,0.9231858909278945,0,-1
DATA,-0.06445742165803359,0.7413642275710431,1.7571690684118262,1.0398630183502857,0,-1
DATA,0.060937969658864,0.8543057143739443,0.8308472711320309,1.0749249215676087,0,-1
DATA,-0.40910582476820306,0.9175173311244239,-0.519478113837362,0.9878310925323667,0,-1
DATA,-0.18427818215305874,1.1151877399801184,-0.7051157957072243,0.8407941975919686,0,-1
DATA,-0.5273425575369945,1.0803220992625135,0.1744589713909228,0.7626453005456354,0,-1
DATA,-0.5266603658802638,0.9932581125799593,-0.567089143218501,0.49605606975676925,0,-1
DATA,-0.1976680769767975,1.141724494740578,-0.7082303655861181,0.2952432386278154,0,-1
DATA,-0.6215620875389176,1.1529929441981877,2.5628146063415933,0.07998337161759489,0,-1
DATA,-0.6288853245072203,1.0948722759069343,1.9237431050852316,-0.19403342793583161,0,-1
DATA,-0.32475089654697237,1.102597267777039,0.3396659061142629,-0.4198998311840054,0,-1
DATA,-0.6461206545628637,0.9766604475801031,0.6688258182763586,-0.6894900665796071,0,-1
DATA,-0.6716948829197942,1.0583181450351682,3.0347798551474403,-0.8121842689392823,0,-1
DATA,-0.8211242517951267,0.9860105792759595,1.424328050272976,-0.9437222183237153,0,-1
DATA,-0.6182926455140781,0.9051668379772327,3.536134086166019,-0.9583392912708637,0,-1
DATA,-0.9245455880569665,0.643445069884455,1.1825767434312244,-0.921485700955358,0,-1
DATA,-0.8702943334421822,0.5595076953637035,3.81803686947295,-0.8161868356166659,0,-1
DATA,-0.5956061434184741,0.45645199050349017,2.5669764286643604,-0.700505720531633,0,-1
DATA,-0.6441487007904675,0.5496941617636489,2.865819740333512,-0.5341512833956809,0,-1
DATA,-0.5655666038928195,0.17912293734883375,1.6656326469022193,-0.3370640899811095,0,-1
DATA,-0.930305727865937,0.2208245452159649,3.2343298940729652,-0.09423060307170965,0,-1
DATA,-0.6420809045172269,-0.026605963167714825,2.026327993416339,0.1947278936779349,0,-1
DATA,-0.7454753041227142,-0.02929902738360121,3.591013154878893,0.3965619208561187,0,-1
DATA,-0.48801696678019446,-0.17412081163661292,3.671128813342559,0.6272327447853187,0,-1
DATA,-0.716527776933529,-0.18681198776371352,0.9121068856290887,0.788051625831004,0,-1
DATA,-0.927794506678486,-0.39856937726938535,3.7999816415973084,0.956591714238109,0,-1
DATA,-0.717591050889327,-0.4325805023428003,3.6028809355279794,1.027160391367548,0,-1
DATA,-0.4828175477083334,-0.5812866742320708,3.46078497685251,1.0240737917207041,0,-1
DATA,-0.470772233725289,-0.6236527287856197,2.3970405376800215,1.0085535366956,0,-1
DATA,-0.5326096610657431,-0.6865368632249396,0.9061898662376031,0.8843109962108627,0,-1
DATA,-0.38062871295274,-0.8668683641052735,1.4516920567640568,0.6757784777290213,0,-1
DATA,-0.4971084885512435,-0.9183665041976258,2.6210218240244703,0.4975743032550507,0,-1
DATA,-0.5451681432235183,-0.9400257201520478,0.11097004208058392,0.29445639776592514,0,-1
DATA,-0.37304969030705815,-0.9961465880860245,0.40351109081544045,-0.0019137616504195896,0,-1
DATA,-0.20078022671200624,-0.9232779070192022,2.1457607521109323,-0.17535781409689175,0,-1
DATA,-0.23693167488888,-0.8186229871925544,0.47390225726373447,-0.4145938642694511,0,-1
DATA,-0.3140044122765952,-0.8247155204457279,1.2961700540283168,-0.6250031023936073,0,-1
DATA,-0.09879746938297018,-0.7273476290576504,0.9188533367957566,-0.7951669683321919,0,-1
DATA,-0.27071205043869195,-0.7009090908873142,2.135713670119843,-0.9412983991747544,0,-1
DATA,-0.19334011543505591,-0.5979948926453718,1.8765320517680784,-0.9083372623008784,0,-1
DATA,-0.00962304267338926,-0.3938905022343353,2.240657490458139,-0.9666802747819396,0,-1
DATA,-0.10894905146286821,-0.5168665272053606,0.07135760177022354,-0.7967719638062992,0,-1
DATA,-0.09011225275181334,-0.35871097035314353,-0.31151952207694933,-0.7048509519783313,0,-1
DATA,0.1475257141981765,-0.09418851252089974,-0.3948129568676044,-0.5252552979558609,0,-1
DATA,0.031241121905886154,-0.023865643560310845,0.46678278064092377,-0.3279987466243852,0,-1
DATA,0.01711693293597528,0.1554669769644081,1.0825803057133792,-0.0553039082418056,0,-1
DATA,0.3690635149322158,0.21636096059395857,2.911345005130311,0.19383840446579137,0,-1
DATA,0.49982158039717506,0.2844426753715612,2.3916539480758026,0.4223241764628909,0,-1
DATA,0.3330185674759727,0.44934662324015595,2.9839383623153433,0.6383496708371834,0,-1
DATA,0.3088106305750501,0.4631142031578246,2.706087898716685,0.8786953727593811,0,-1
DATA,0.7451143702955882,0.5531871352817751,0.854218486969918,0.9932602220096445,0,-1
DATA,0.7641052405063924,0.7800811567856709,3.0785468337900115,1.0362912989707544,0,-1
DATA,0.4108510320591711,0.748383729324416,2.0005884876521156,1.0003621356684325,0,-1
DATA,0.7967970647246083,0.9290522490116544,2.4049583189080552,1.0389103619519005,0,-1
DATA,0.6422494200163916,1.1065897361461836,1.924889914183723,0.9033528332342751,0,-1
